"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M12",9.172,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M11",8.354,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M10",8.872,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M09",9.188,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M08",8.897,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M07",9.507,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M06",8.666,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M05",9.299,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M04",9.07,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M03",9.221,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M02",10.657,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Colombia","Unemployment rate by sex and age (%)","LFS - Integrated Household Survey","Sex: Total","Age (Youth, adults): 15+","2018M01",11.484,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M12",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M11",3.1,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M10",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M09",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M08",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M07",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M06",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M05",2.8,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M04",3.1,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M03",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M02",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2023M01",3.1,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M12",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M11",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M10",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M09",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M08",3.1,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M07",3.4,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M06",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M05",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M04",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M03",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M02",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2022M01",3.3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M12",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M11",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M10",3.1,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M09",3.3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M08",3.4,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M07",3.4,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M06",3.6,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M05",3.7,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M04",3.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M03",4,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M02",4.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2021M01",4.1,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M12",3.5,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M11",3.5,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M10",3.5,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M09",3.8,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M08",3.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M07",4,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M06",3.8,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M05",3.6,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M04",3.6,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M03",3.7,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M02",3.5,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2020M01",3.1,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M12",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M11",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M10",2.8,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M09",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M08",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M07",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M06",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M05",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M04",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M03",3.3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M02",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2019M01",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M12",2.9,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M11",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M10",3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M09",3.1,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M08",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M07",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M06",3.3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M05",3.2,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M04",3.3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M03",3.3,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M02",3.6,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Germany","Unemployment rate by sex and age (%)","LFS-ADJ - EU Labour Force Survey adjusted series","Sex: Total","Age (Youth, adults): 15+","2018M01",3.4,,"Adjustments: Estimation based on labour force survey and registered unemployment figures","Frequency: Monthly","Age coverage - maximum age: 74 years old"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M12",3.132,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M11",3.253,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M10",3.212,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M09",3.376,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M08",3.256,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M07",3.415,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M06",3.699,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M05",2.931,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M04",3.657,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M03",3.334,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M02",3.508,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2023M01",3.308,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M12",2.842,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M11",3.425,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M10",3.634,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M09",3.811,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M08",3.63,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M07",3.577,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M06",3.715,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M05",3.322,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M04",4.327,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","Unemployment rate by sex and age (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2022M03",4.362,,,"Unemployment definition: Two criteria (not in employment and seeking) | Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
